path;type_wikiart;type_semart;style;timeframe;TECHNIQUE;SCHOOL;author
11019-413david.jpg;portrait;portrait;Romanticism;1801-1850;Oil on canvas;French;DAVID, Jacques-Louis
Mannerism_Late_Renaissance/hans-von-aachen_boy-with-grapes-1605.jpg;portrait;religious;Mannerism_Late_Renaissance;1601-1650;;;
32191-portnieu.jpg;portrait;portrait;Northern_Renaissance;1551-1600;Oil on wood;Flemish;POURBUS, Pieter
Realism/theodor-severin-kittelsen_fra-lofoten.jpg;landscape;landscape;Realism;1801-1850;;;
Romanticism/taras-shevchenko_st-michael-s-church-in-pereiaslav-khmelnytskyi-1845.jpg;landscape;landscape;Romanticism;1751-1800;;;
32742-banksein.jpg;landscape;landscape;Impressionism;1851-1900;Oil on canvas;French;RAFFAËLLI, Jean-François
Art_Nouveau_Modern/raphael-kirchner_powder-of-ris-1911.jpg;nude_painting;portrait;Art_Nouveau;1851-1900;;;KIRCHNER, Raphael
40132-virgin_c.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;Oil on wood;German;TRAUT, Hans
Symbolism/pierre-puvis-de-chavannes_the-childhood-of-saint-genevieve.jpg;religious_painting;religious;Symbolism;1451-1500;;;
Pop_Art/hiro-yamagata_castle-festival-1989.jpg;cityscape;landscape;Pop_Art;1451-1500;;;
15577-7vault3.jpg;religious_painting;religious;Early_Renaissance;1451-1500;Fresco;Italian;GHIRLANDAIO, Domenico
10860-063mothe.jpg;sketch_and_study;other;Symbolism;1801-1850;Oil on wood;French;DAUMIER, Honoré
13838-haystack.jpg;landscape;landscape;Pointillism;1851-1900;Oil on canvas;Belgian;FINCH, Alfred William
Realism/valentin-serov_in-a-village-peasant-woman-with-a-horse-1899.jpg;sketch_and_study;portrait;Realism;1851-1900;;;
Mannerism_Late_Renaissance/tintoretto_finding-the-true-cross-1578.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1701-1750;;;
Impressionism/max-liebermann_ulrich-von-wilamowitz-moellendorff-1915.jpg;portrait;portrait;Impressionism;1601-1650;;;
Impressionism/guy-rose_giverny-willows-1891.jpg;landscape;landscape;Impressionism;1851-1900;;;
Impressionism/adam-baltatu_view-towards-balcic.jpg;landscape;landscape;Impressionism;1851-1900;;;
Romanticism/fyodor-solntsev_royal-and-nobleman-clothing-of-the-xvii-century.jpg;sketch_and_study;genre;Romanticism;1651-1700;;;
Rococo/giovanni-battista-tiepolo_saint-thecla-liberating-the-city-of-este-from-the-plague-1759.jpg;religious_painting;religious;Rococo;1701-1750;;;
Expressionism/chronis-botsoglou_gunaika-sto-xwro-tou-hliotriviou.jpg;genre_painting;portrait;Expressionism;1851-1900;;;
Baroque/jusepe-de-ribera_st-john-the-baptist-in-the-wilderness.jpg;religious_painting;religious;Baroque;1551-1600;;;
Art_Nouveau_Modern/ferdinand-hodler_the-river-aare-in-solothurn-1915.jpg;landscape;landscape;Art_Nouveau;1851-1900;;;
Cubism/fernand-leger_the-study-for-the-city-centre-1927.jpg;portrait;portrait;Cubism;1501-1550;;;
Art_Nouveau_Modern/felix-vallotton_portrait-of-french-bishop-georges-darboy-1897.jpg;portrait;portrait;Art_Nouveau;1851-1900;;;
Romanticism/konstantin-makovsky_portrait-of-the-girl-4.jpg;portrait;portrait;Romanticism;1851-1900;;;
Expressionism/theo-van-doesburg_summer-dream.jpg;genre_painting;religious;Expressionism;1801-1850;;;
08458-betrayal.jpg;religious_painting;religious;Baroque;1601-1650;Oil on metal;Italian;CESARI, Giuseppe
Naive_Art_Primitivism/grandma-moses_sugaring-off-1943.jpg;genre_painting;landscape;Naive_Art_Primitivism;1851-1900;;;
Expressionism/pyotr-konchalovsky_balaklava-the-landscape-1929.jpg;landscape;landscape;Expressionism;1851-1900;;;KONCHALOVSKY, Pyotr
Post_Impressionism/henri-catargi_interior-with-girl-1949.jpg;portrait;genre;Post_Impressionism;1851-1900;;;
Art_Nouveau_Modern/sergey-solomko_banquet.jpg;genre_painting;religious;Art_Nouveau;1451-1500;;;
Realism/boris-kustodiev_portrait-of-i-b-kustodieva-daughter-of-the-artist-1926.jpg;portrait;portrait;Realism;1851-1900;;;KUSTODIEV, Boris
Expressionism/george-luks_lower-ausable-lake-adirondacks.jpg;landscape;landscape;Expressionism;1851-1900;;;
Northern_Renaissance/albrecht-durer_temptation-of-st-anthony.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;;;DURER, Albrecht
Symbolism/mstislav-dobuzhinsky_pskov-the-fish-market-1922.jpg;cityscape;landscape;Symbolism;1801-1850;;;
Mannerism_Late_Renaissance/piero-di-cosimo_madonna-and-child-with-saints-and-angels-1520.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1501-1550;;;
Naive_Art_Primitivism/marc-chagall_study-to-the-jacob-s-dream-2.jpg;sketch_and_study;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
Ukiyo_e/hiroshige_the-pine-grove-at-mio-in-suruga-province.jpg;landscape;mythological;Ukiyo_e;1451-1500;;;
Expressionism/oskar-kokoschka_portrait-of-carl-moll.jpg;portrait;portrait;Expressionism;1851-1900;;;
Expressionism/umberto-boccioni_mar-a-sacchi-reading-1907.jpg;genre_painting;mythological;Expressionism;1451-1500;;;
Impressionism/antoine-blanchard_champs-elysees-2.jpg;cityscape;landscape;Impressionism;1851-1900;;;
Romanticism/gheorghe-tattarescu_portrait-of-nicolae-b-lcescu-1851.jpg;portrait;portrait;Romanticism;1801-1850;;;
Realism/alexey-venetsianov_a-peasant-girl-with-embroidery.jpg;portrait;portrait;Realism;1501-1550;;;
Symbolism/james-tissot_moses-smiteth-the-rock-in-the-desert.jpg;religious_painting;religious;Symbolism;1851-1900;;;
Realism/n.c.-wyeth_jim-long-john-silver-and-his-parrot.jpg;illustration;genre;Realism;1851-1900;;;
Ukiyo_e/utagawa-kuniyoshi_autumn.jpg;landscape;other;Ukiyo_e;1501-1550;;;
Expressionism/charles-demuth_coastal-scene-1915.jpg;landscape;landscape;Expressionism;1851-1900;;;
Symbolism/nicholas-roerich_sketch-for-ladoga-series-1917.jpg;sketch_and_study;landscape;Symbolism;1851-1900;;;ROERICH, Nicholas
Romanticism/arthur-hughes_the-pained-heart-or-sigh-no-more-ladies-1868.jpg;genre_painting;religious;Romanticism;1451-1500;;;
Realism/ivan-shishkin_the-bark-on-the-dry-trunk-1890.jpg;landscape;landscape;Realism;1851-1900;;;SHISHKIN, Ivan
Expressionism/ligia-macovei_for-a-walk.jpg;genre_painting;other;Expressionism;1851-1900;;;
Impressionism/ivan-grohar_gerajte-1908.jpg;landscape;landscape;Impressionism;1851-1900;;;
Impressionism/eugene-boudin_villerville-the-shore-1896.jpg;landscape;landscape;Impressionism;1851-1900;;;BOUDIN, Eugene
Cubism/vicente-manansala_luksong-tinik-jumping-over-thorns-1973.jpg;genre_painting;religious;Cubism;1401-1450;;;
Realism/vasily-perov_portrait-of-a-f-pysems-kogo-1869.jpg;portrait;portrait;Realism;1851-1900;;;
Impressionism/berthe-morisot_bust-of-alice-gamby.jpg;portrait;portrait;Impressionism;1851-1900;;;
31476-4assumpt.jpg;religious_painting;religious;Baroque;1651-1700;Oil on canvas;Italian;PIOLA, Domenico
Realism/edouard-manet_peony-stem-and-shears-1864.jpg;still_life;still-life;Realism;1851-1900;;;
Cubism/fernand-leger_two-discs-in-the-city-1918.jpg;abstract_painting;still-life;Cubism;1851-1900;;;
Cubism/pablo-picasso_seated-woman-with-spelling-book-1941.jpg;genre_painting;still-life;Cubism;1851-1900;;;PICASSO, Pablo
Realism/vincent-van-gogh_city-view(1).jpg;cityscape;landscape;Realism;1851-1900;;;VAN GOGH, Vincent
Art_Nouveau_Modern/nicholas-roerich_yuryev-polsky-st-george-s-cathedral-1903.jpg;cityscape;landscape;Art_Nouveau;1851-1900;;;ROERICH, Nicholas
43074-monaster.jpg;landscape;landscape;Romanticism;1801-1850;Oil on canvas;Belgian;VERSTAPPEN, Martin
03319-portwoma.jpg;portrait;portrait;Early_Renaissance;1501-1550;Tempera and oil;Italian;BARTOLOMEO VENETO
Minimalism/gotthard-graubner_untitled-1965.jpg;abstract_painting;portrait;Minimalism;1851-1900;;;
Symbolism/kuzma-petrov-vodkin_sketch-for-the-painting-bathing-the-red-horse-1912.jpg;sketch_and_study;other;Symbolism;1801-1850;;;
Expressionism/francis-picabia_spanish-woman.jpg;portrait;portrait;Expressionism;1851-1900;;;
36706-kitchen.jpg;genre_painting;still-life;Baroque;1601-1650;Oil on wood;Dutch;SCHOOTEN, Floris Gerritsz. van
Realism/ivan-shishkin_view-near-dusseldorf-1865.jpg;landscape;landscape;Realism;1851-1900;;;SHISHKIN, Ivan
32256-08triump.jpg;religious_painting;mythological;Mannerism_Late_Renaissance;1601-1650;Oil on canvas;French;POUSSIN, Nicolas
Post_Impressionism/edouard-cortes_paris-place-de-la-republique.jpg;cityscape;landscape;Post_Impressionism;1851-1900;;;
16565-0view.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Fresco;Italian;GIOVANNI DA MILANO
Realism/david-burliuk_anna-maria-island-florida-1948.jpg;landscape;landscape;Realism;1851-1900;;;
Impressionism/william-merritt-chase_portrait-of-mrs-william-chase.jpg;portrait;portrait;Impressionism;1851-1900;;;
Post_Impressionism/maxime-maufra_breton-landscape-1897.jpg;landscape;landscape;Post_Impressionism;1851-1900;;;
Realism/valentin-serov_portrait-of-praskovia-tchaokovskaia-1892.jpg;portrait;portrait;Realism;1851-1900;;;
Northern_Renaissance/albrecht-durer_christ-being-nailed-to-the-cross-1511.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;;;DURER, Albrecht
38864-02udine.jpg;religious_painting;religious;Baroque;1701-1750;Fresco;Italian;TIEPOLO, Giovanni Battista
21402-woodedla.jpg;landscape;landscape;Baroque;1701-1750;Oil on canvas;English;LAMBERT, George
Post_Impressionism/vincent-van-gogh_fortifications-of-paris-with-houses-1887(1).jpg;landscape;landscape;Post_Impressionism;1851-1900;;;VAN GOGH, Vincent
38908-00bagli6.jpg;sketch_and_study;mythological;Romanticism;1701-1750;Fresco;Italian;TIEPOLO, Giovanni Battista
Romanticism/taras-shevchenko_portrain-of-g-i-zakrevska-1843.jpg;portrait;portrait;Romanticism;1851-1900;;;
22777-stillife.jpg;still_life;still-life;Baroque;1601-1650;Oil on canvas;Spanish;LOARTE, Alejandro de
04100-waiting.jpg;cityscape;genre;Impressionism;1851-1900;Oil on canvas;French;BÉRAUD, Jean
Symbolism/ferdinand-hodler_the-gantrisch-1898.jpg;landscape;landscape;Symbolism;1851-1900;;;
37838-venus_ad.jpg;religious_painting;mythological;Baroque;1551-1600;Oil on canvas;Flemish;SPRANGER, Bartholomaeus
Art_Nouveau_Modern/felix-vallotton_portrait-of-french-general-and-politician-joseph-vinoy-1897.jpg;portrait;portrait;Art_Nouveau;1851-1900;;;
Abstract_Expressionism/frank-stella_one-small-goat-papa-bought-for-two-zuzim-1984.jpg;abstract_painting;still-life;Abstract_Expressionism;1851-1900;;;
Romanticism/ivan-aivazovsky_view-of-tiflis-1869.jpg;landscape;landscape;Romanticism;1751-1800;;;AIVAZOVSKY, Ivan
Abstract_Expressionism/dan-christensen_chevade-1968.jpg;abstract_painting;other;Abstract_Expressionism;1851-1900;;;
21348-seaport.jpg;cityscape;landscape;Romanticism;1701-1750;Oil on canvas;French;LACROIX, Charles-François
Ukiyo_e/keisai-eisen_beauty-and-shamisen-1840.jpg;portrait;other;Ukiyo_e;1851-1900;;;
Color_Field_Painting/leon-berkowitz_untitled-1977(1).jpg;abstract_painting;other;Color_Field_Painting;1851-1900;;;
08324-presenta.jpg;religious_painting;religious;Baroque;1651-1700;Oil on canvas;Italian;CELESTI, Andrea
Expressionism/arturo-souto_balloons.jpg;genre_painting;other;Expressionism;1851-1900;;;
Abstract_Expressionism/kenzo-okada_decision-1956.jpg;abstract_painting;genre;Abstract_Expressionism;1851-1900;;;
05423-bacchus.jpg;religious_painting;mythological;Mannerism_Late_Renaissance;1601-1650;Oil on canvas;Italian;BOTTALLA, Giovanni Maria
Expressionism/pablo-picasso_a-red-skirt-1901.jpg;genre_painting;portrait;Expressionism;1851-1900;;;PICASSO, Pablo
Expressionism/lucian-freud_fred-1985.jpg;portrait;portrait;Expressionism;1851-1900;;;
11018-412david.jpg;portrait;portrait;Romanticism;1801-1850;Oil on canvas;French;DAVID, Jacques-Louis
07818-5triump.jpg;religious_painting;religious;High_Renaissance;1501-1550;Tempera on canvas;Italian;CARPACCIO, Vittore
Realism/volodymyr-orlovsky_view-of-alupka-palace.jpg;landscape;landscape;Realism;1851-1900;;;
Impressionism/guy-rose_laguna-1.jpg;landscape;landscape;Impressionism;1851-1900;;;
00752-2prado.jpg;religious_painting;religious;Early_Renaissance;1401-1450;Tempera on wood;Italian;ANGELICO, Fra
Post_Impressionism/edouard-cortes_caf-de-la-paix-paris-5.jpg;cityscape;landscape;Post_Impressionism;1851-1900;;;
Post_Impressionism/paul-cezanne_landscape.jpg;landscape;landscape;Post_Impressionism;1851-1900;;;CEZANNE, Paul
Cubism/alekos-kontopoulos_he-wasn-t-18-1974.jpg;genre_painting;portrait;Cubism;1851-1900;;;
Post_Impressionism/vincent-van-gogh_snowy-landscape-with-stooping-woman.jpg;sketch_and_study;landscape;Post_Impressionism;1851-1900;;;VAN GOGH, Vincent
32909-1borgo.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1501-1550;Fresco;Italian;RAFFAELLO Sanzio
Expressionism/martiros-saryan_blue-flowers-1914.jpg;still_life;still-life;Expressionism;1851-1900;;;SARYAN, Martiros
Naive_Art_Primitivism/marc-chagall_david-s-victory-over-goliath-i-samuel-xvii-48-51.jpg;religious_painting;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
40040-cabare06.jpg;portrait;portrait;Post_Impressionism;1851-1900;Oil on canvas;French;TOULOUSE-LAUTREC, Henri de
Art_Nouveau_Modern/sergey-solomko_vasilisa-mikulishna.jpg;portrait;religious;Art_Nouveau;1501-1550;;;
Impressionism/georges-seurat_a-canoes-1885.jpg;landscape;landscape;Impressionism;1851-1900;;;
Symbolism/kuzma-petrov-vodkin_head-of-the-boy-uzbek-1921.jpg;portrait;portrait;Symbolism;1501-1550;;;
Northern_Renaissance/petrus-christus_the-death-of-the-virgin.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;;;
Baroque/rembrandt_portrait-of-hendrickje-stoffels-1659.jpg;portrait;portrait;Baroque;1601-1650;;;REMBRANDT
Rococo/thomas-gainsborough_john-kirby.jpg;portrait;portrait;Rococo;1801-1850;;;
Expressionism/pablo-picasso_the-greedy-1901.jpg;genre_painting;genre;Expressionism;1851-1900;;;PICASSO, Pablo
Post_Impressionism/maurice-prendergast_low-tide.jpg;genre_painting;landscape;Post_Impressionism;1851-1900;;;
37241-10cloak.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Fresco;Italian;SIMONE MARTINI
Impressionism/valentin-serov_portrait-of-a-princess-olga-orlova-1911.jpg;portrait;portrait;Impressionism;1851-1900;;;
19746-alley.jpg;landscape;landscape;Romanticism;1651-1700;Oil on canvas;Dutch;HOBBEMA, Meyndert
34860-youngman.jpg;portrait;portrait;Realism;1851-1900;Oil on canvas;Austrian;ROMAKO, Anton
32159-portr_ma.jpg;portrait;portrait;Mannerism_Late_Renaissance;1551-1600;Oil on wood;Flemish;POURBUS, Frans the Elder
Symbolism/gustave-moreau_salome-carrying-the-head-of-john-the-baptist-on-a-platter.jpg;religious_painting;portrait;Symbolism;1601-1650;;;
Impressionism/gustave-caillebotte_place-saint-augustin-misty-weather.jpg;genre_painting;landscape;Impressionism;1851-1900;;;
Abstract_Expressionism/sam-francis_untitled-1950-1.jpg;abstract_painting;portrait;Abstract_Expressionism;1851-1900;;;
Expressionism/zinaida-serebriakova_resting-dancer-1924.jpg;portrait;other;Expressionism;1801-1850;;;
Realism/theo-van-rysselberghe_the-cliffs-of-douvres-1881.jpg;landscape;landscape;Realism;1851-1900;;;
40064-4late3.jpg;genre_painting;portrait;Impressionism;1851-1900;Oil on canvas;French;TOULOUSE-LAUTREC, Henri de
06766-port_man.jpg;portrait;portrait;Northern_Renaissance;1551-1600;Oil on wood;German;BRUYN, Barthel the Younger
Impressionism/childe-hassam_elms-east-hampton-new-york.jpg;cityscape;landscape;Impressionism;1851-1900;;;HASSAM, Childe
43899-shepherd.jpg;religious_painting;genre;Baroque;1651-1700;Oil on canvas;Dutch;VAN DER WERFF, Adriaen
Northern_Renaissance/lucas-cranach-the-elder_stag-hunt-of-elector-friedrich-iii-the-wise-1529.jpg;genre_painting;landscape;Northern_Renaissance;1501-1550;;;
Fauvism/jan-sluyters_sawmill-het-luipaard.jpg;cityscape;landscape;Fauvism;1851-1900;;;
Romanticism/sir-lawrence-alma-tadema_lesbia-weeping-over-a-sparrow-1866.jpg;portrait;portrait;Romanticism;1801-1850;;;
15909-09young.jpg;portrait;portrait;High_Renaissance;1451-1500;Wood;Italian;GIORGIONE
44571-16monza.jpg;religious_painting;religious;Early_Renaissance;1401-1450;Fresco;Italian;ZAVATTARI, Franceschino
Impressionism/joaquã­n-sorolla_an-arab-examining-a-pistol-1881.jpg;portrait;religious;Impressionism;1851-1900;;;
Romanticism/francisco-goya_pilgrimage-to-the-church-of-san-isidro-1788.jpg;genre_painting;genre;Romanticism;1801-1850;;;
Post_Impressionism/ilya-mashkov_still-life-with-bread-and-pumpkin-1914.jpg;still_life;still-life;Post_Impressionism;1851-1900;;;
Baroque/jacob-jordaens_usury-is-a-great-evil-1645.jpg;religious_painting;religious;Baroque;1551-1600;;;
Realism/nikolay-bogdanov-belsky_woodland-path.jpg;landscape;landscape;Realism;1851-1900;;;
Impressionism/william-james-glackens_italo-american-celebration-washington-square.jpg;genre_painting;landscape;Impressionism;1851-1900;;;
15959-00ceili4.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Fresco;Italian;GIOTTO di Bondone
Baroque/rembrandt_jesus-disputing-with-the-doctors-the-smaller-print-1654.jpg;sketch_and_study;genre;Baroque;1851-1900;;;REMBRANDT
28735-crucifix.jpg;religious_painting;religious;High_Renaissance;1451-1500;Fresco;Italian;MONTORFANO, Giovanni Donato da
Northern_Renaissance/mabuse_deesis.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;;;
Romanticism/joseph-wright_richard-cheslyn-1777.jpg;portrait;portrait;Romanticism;1751-1800;;;
Expressionism/fã©lix-del-marle_etude-pour-l-homme-qui-boit-1931.jpg;sketch_and_study;mythological;Expressionism;1701-1750;;;
Pop_Art/andy-warhol_vesuvius.jpg;landscape;landscape;Pop_Art;1851-1900;;;
Symbolism/nicholas-roerich_tibet-flaming-peak-1933.jpg;landscape;landscape;Symbolism;1851-1900;;;ROERICH, Nicholas
Impressionism/samuel-mutzner_patio-la-sevilla-1920.jpg;landscape;landscape;Impressionism;1851-1900;;;
Realism/boris-kustodiev_portrait-of-isaak-brodsky-1920.jpg;portrait;portrait;Realism;1851-1900;;;KUSTODIEV, Boris
Fauvism/mary-fedden_still-life-with-pineapple-and-butterfly-2008.jpg;still_life;still-life;Fauvism;1851-1900;;;
38878-16udine.jpg;religious_painting;religious;Rococo;1701-1750;Fresco;Italian;TIEPOLO, Giovanni Battista
Romanticism/franz-richard-unterberger_amalfi-the-gulf-of-salerno-1.jpg;landscape;landscape;Romanticism;1851-1900;;;
42407-small1.jpg;landscape;landscape;Romanticism;1651-1700;Oil on wood;Dutch;VAN DE VELDE, Willem, the Younger
Baroque/johannes-vermeer_girl-interrupted-at-her-music.jpg;genre_painting;genre;Baroque;1651-1700;;;
Impressionism/pierre-auguste-renoir_landscape-1913.jpg;landscape;landscape;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
Rococo/jean-baptiste-simeon-chardin_still-life-with-porcelain-teapot-1763.jpg;still_life;still-life;Rococo;1701-1750;;;
Realism/konstantin-makovsky_portrait-of-the-young-lady.jpg;portrait;portrait;Realism;1851-1900;;;
Realism/camille-corot_landscape.jpg;landscape;landscape;Realism;1851-1900;;;
Expressionism/zinaida-serebriakova_the-bridge-at-gatchina-karpin-pond-1923.jpg;landscape;landscape;Expressionism;1851-1900;;;
Realism/william-adolphe-bouguereau_the-first-mourning-1888.jpg;genre_painting;mythological;Realism;1701-1750;;;
43790-16paris.jpg;religious_painting;mythological;Baroque;1701-1750;Oil on wood;French;WATTEAU, Jean-Antoine
Mannerism_Late_Renaissance/paolo-veronese_gentleman-in-black.jpg;portrait;portrait;Mannerism_Late_Renaissance;1551-1600;;;
28842-fresco3.jpg;religious_painting;portrait;High_Renaissance;1501-1550;Fresco;Italian;MORETTO da Brescia
Pop_Art/andy-warhol_ingrid-bergman-as-herself-1.jpg;portrait;portrait;Pop_Art;1851-1900;;;
Impressionism/pierre-auguste-renoir_the-church-at-essoyes.jpg;landscape;landscape;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
Expressionism/saul-steinberg_six-sunsets-1971.jpg;landscape;other;Expressionism;1851-1900;;;
03539-blindsin.jpg;genre_painting;genre;Romanticism;1751-1800;Oil on canvas;Spanish;BAYEU Y SUBIAS, Ramón
Cubism/albert-gleizes_the-swimmers-1912.jpg;genre_painting;historical;Cubism;1851-1900;;;
